Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_LNW.AX_2021-09-15_2023-09-15_Close_percent,asx_RHCPA.AX_2021-09-15_2023-09-15_Close_percent,ssx_000725.SZ_2021-09-15_2023-09-15_Close_percent,ssx_601628.SS_2021-09-15_2023-09-15_Close_percent,asx_BENPG.AX_2021-09-15_2023-09-15_Close_percent,ssx_601066.SS_2021-09-15_2023-09-15_Close_percent,ssx_600309.SS_2021-09-15_2023-09-15_Close_percent,ssx_601319.SS_2021-09-15_2023-09-15_Close_percent,ssx_601601.SS_2021-09-15_2023-09-15_Close_percent,asx_SEK.AX_2021-09-15_2023-09-15_Close_percent
2023-06-14,9350.0,9854.0,9177.0,9685.0,9685.0,1007791,19189545.638443224,-5761579,-0.0947543819462796,-37913699.53694624,-6314602.928583407,-1488980.5157904197,-2176.8847259709,9722.328056307832,29.155702932081795,1494.23374760752,9893.5,10478.142283794092,9308.857716205908,11.81871499053099,0.3216858361262211,0.0,0.0,9753.8,10254.9,9252.7,10.27496975537738,0.431351027738974,0.0,0.0,9138.0,10591.0,9864.5,14.686410269368777,0.3764624913971094,496.0153526227174,7.663550087507807,-354.2078867046312,-371.40335295423495,17.195466249603783,9732.916666666666,10075.115384615385,9743.75466570438,10097.96255240901,0.8979532163742691,1.094298245614035,-0.196345029239766,-0.509172427534233,26.40517675092408,-293.5,-102.10669302176412,-110.09276342865124,7.986070406887137,9661.0,10166.0,9913.5,10901.5,60.82329033166165,55.21952764669084,3.219545079228623,23.311923467196152,-104.63307406154908,11436.25,13119.5,8.0,96.0,-88.0,9930.0,9966.0,0.0,0.0,40.74024512615373,0.8972472187024516,0.6267200824054328,0.5581719912716877,-30.313379812120004,43.41284132597513,51.026119402985074,31.61499203634776,-48.973880597014926,-776.5750000000007,-1.6351817997156206,-3.507716382055011,-3.606537881654324,0.098821499599313,9.172916037539125,13.598578220545743,-4.425662183006622,10056.540931250764,3.582887700534765,3.520195355836364,-8.94133132756676,-3.582887700534755,9699.0,2,1.5981469213294872,-0.1158477650765519,-1.0025112826065057,-0.1581461863682705,-1.0901886167593062,0.1665993473126263,-0.9372866683187624,0.1636707380393858,0.4369717038085383,1.0989009050083212
2023-06-15,9301.0,9796.0,9301.0,9699.0,9699.0,5530909,22552785.25258464,-230670,0.0181433714693616,-21435638.74595392,295340.2415407666,-965846.839818266,44103.13862966879,9694.604377271757,42.36694659427044,1494.23374760752,9869.85,10445.717094041647,9293.982905958354,11.669216736660577,0.3516584800835621,0.0,0.0,9721.533333333336,10251.233333333334,9191.833333333334,10.89745787701528,0.4787300987980614,0.0,0.0,9138.0,10591.0,9864.5,14.721601645415078,0.3860977288368892,495.9138173604457,7.248927354119412,-331.54043822999483,-363.43077000938695,31.89033177939212,9741.166666666666,10023.73076923077,9736.869332519089,10068.409770749084,0.9419382382239933,1.0314501209620035,-0.0895118827380105,-0.5011557528044772,26.400788637281703,-61.85000000000037,-99.71979721869766,-108.26676084028468,8.546963621587011,9661.0,10091.5,9876.25,10901.5,80.41164516583083,56.68458757014936,2.9791356654337906,21.571178822452307,-87.78130538448792,11436.25,13119.5,4.0,92.0,-88.0,9930.0,9966.0,0.0,0.0,41.08838627599575,0.9156873697447236,0.7452444759832938,0.6329393690724717,-28.35708842200001,43.40076159689561,52.332089552238806,39.6449969111094,-47.6679104477612,-726.2573529411766,1.03125,-3.2928778802109524,-3.5438058813656497,0.2509280011546972,22.863892059040044,15.451640988244606,7.412251070795438,10048.912890599466,0.1445534331440345,0.1444490552445998,-8.809702895825499,-0.1445534331440399,9380.0,3,2.451482623567159,0.0964305468311863,0.0,0.6315859164326127,-0.0490268604252435,-1.376716141322575,-1.2602248520740034,0.4917930933838619,2.9034430995471183,0.1851910989099536
2023-06-19,9599.0,9568.0,9134.0,9380.0,9380.0,2005003,22820734.96226206,-2235673,0.0167267106734697,-109744255.63938908,-4275055.94754721,-1293910.572807219,-57949.40708693577,9667.81901468696,41.54305463471847,1445.0884165953746,9821.65,10392.050657432976,9251.249342567024,11.615169700263724,0.1128598431253605,0.0,0.0,9667.1,10194.2,9140.0,10.90502839527884,0.2276607854297095,0.0,0.0,9134.0,10591.0,9862.5,14.834574638680875,0.1688400823610157,502.8224356244012,6.945333617189919,-335.4500961119156,-357.83463522989274,22.38453911797712,9705.5,9976.0,9681.966358285385,10017.416454397298,0.8952574525745257,1.039159891598916,-0.1439024390243902,-0.4954852723151998,26.36010936803655,127.35000000000036,-100.31769974313735,-106.6044124054842,6.286712662346844,9651.5,10017.0,9834.25,10893.5,90.20582258291542,58.21750831321773,2.7286764931669896,22.242599381081448,-141.2439399314179,11306.25,12992.5,8.0,88.0,-80.0,9930.0,9899.76,0.0,0.0,35.91141914823085,0.6414765910988219,0.8181370598486658,0.7300338727457975,-28.309285370408844,44.764274382803954,22.86245353159851,42.07355416227412,-77.13754646840148,-714.5191176470598,-4.36378466557912,-3.348668767431194,-3.504778458578759,0.1561096911475648,19.65494876983473,16.29230254456263,3.362646225272101,10011.773898332234,-3.288998865862458,-3.3443024393271514,-11.808950733358405,3.288998865862453,9365.0,0,1.0108445531570285,0.0385179741117553,-0.495049037508906,3.721298689756935,-0.0489233495086693,0.0411717043355963,-0.6682009028743607,2.926832142350136,2.3157939101783,-0.3611766699408321
2023-06-20,9445.0,9580.0,9272.0,9365.0,9365.0,1459626,22242571.41680752,-3695299,-0.0101977619992147,-97194274.83376206,1582597.1858544587,-1097212.0800480084,-68278.68264692622,9648.851933472331,47.2967036657192,1442.7775076136122,9773.15,10325.371069862396,9220.928930137605,11.300779582067127,0.130446914945039,0.0,0.0,9613.766666666666,10130.866666666669,9096.666666666668,10.75749012700536,0.2594598079030482,0.0,0.0,9134.0,10591.0,9862.5,14.908192343307942,0.1585449553877831,483.3401920619611,6.6705395051512575,-335.8870064625735,-353.4451094764289,17.55810301385543,9656.833333333334,9923.615384615385,9633.202303164557,9969.089309627128,0.951826287029048,1.0717572620074778,-0.1199309749784297,-0.4910496962270281,26.32379395541596,211.8500000000004,-100.03247834031374,-105.08431573045384,5.0518373901400935,9651.5,9997.0,9824.25,10893.5,95.1029112914577,59.54369612410759,2.783585165623025,21.19644301974014,-115.50162535050488,11306.25,12992.5,4.0,84.0,-80.0,9930.0,9823.184,0.0,0.0,35.68374589153851,0.4022997439371907,0.6531545682602456,0.7388453680307349,-28.34146811131661,45.90022202552836,22.0,32.39818102794576,-78.0,-698.1426470588231,-5.86993667705297,-3.36928475641409,-3.477679718145825,0.1083949617317352,14.981381056117876,16.03011824687368,-1.048737190755805,9982.850581056062,-0.1599147121535193,-0.1600427122081527,-11.94998119593832,0.1599147121535225,9251.0,1,-1.5849354642183189,0.2986201386034963,0.7389096895073664,1.3980205221964468,0.3031703909737615,0.7413562349387206,1.2948883804655225,1.3400385017060472,2.191090749491352,0.7647372836381265
2023-06-21,9309.0,9369.0,9165.0,9251.0,9251.0,1237479,22048457.063866336,-4932778,-0.0119707382401845,-103462607.85751036,-2621135.388964176,-1229832.6123664728,-17397.969423305258,9592.718259427578,61.83015418167208,1425.2145993522186,9716.45,10237.74127174735,9195.15872825265,10.730076761519896,0.0535605282246251,0.0,0.0,9539.033333333336,10031.733333333334,9046.333333333334,10.33018719576756,0.2076990731344287,0.0,0.0,9134.0,10526.0,9830.0,14.32621996716908,0.084051724137931,455.406172855765,6.686559708188764,-341.49556008246145,-351.05519959763546,9.559639515174013,9595.666666666666,9873.692307692309,9574.401948831546,9915.897508914008,0.9383259911894272,1.0782318092055294,-0.1399058180161021,-0.4889118820593899,26.155780020662,140.54999999999927,-100.93218401855457,-103.88627146574144,2.954087447186879,9568.0,9997.0,9782.5,10893.5,88.85115806408886,60.88852209886827,2.6932308752474725,22.210955376026824,-144.7191376360139,11228.75,12992.5,4.0,100.0,-96.0,9930.0,9754.2656,0.0,0.0,33.923480573199,0.2203860420926914,0.4213874590429015,0.6308930290506042,-28.89787101442245,45.38164183275676,11.142857142857142,18.668436891485204,-88.85714285714286,-710.3779411764699,-7.351026539809714,-3.4439198244583524,-3.4709277394083307,0.0270079149499782,10.190713439369338,14.862237285372814,-4.671523846003476,9891.708409337947,-1.217298451681792,-1.2247682106870883,-13.0218127115457,1.217298451681799,9090.0,2,-3.1413612565445,0.0,1.240699457364073,1.4456578453381752,0.1363543963821598,1.8672214434058103,1.0693432151838351,2.037350836205121,2.240175017062626,-0.6346400333644056
2023-06-22,9179.0,9265.0,8984.0,9090.0,9090.0,2261936,21493035.056748897,-7194714,-0.0076689988532213,-140706763.30643746,-1770275.5515629088,-1676047.8730303522,-54429.47004122958,9540.92500109136,55.478414530570376,1425.2145993522186,9665.95,10223.27341598032,9108.626584019685,11.53168423135476,-0.016710749526753,0.0,1.0,9455.5,9939.9,8971.1,10.245888636243448,0.1227291494632532,0.0,0.0,8984.0,10499.0,9741.5,15.67357579958514,0.0699669966996699,437.9655555701885,6.975799145587799,-354.8413435728871,-351.81242839268583,-3.0289151802012952,9531.75,9811.115384615385,9499.878572088232,9854.71991566112,0.8572501878287002,1.0925619834710745,-0.2353117956423742,-0.4906108777410303,25.95616958020529,471.0499999999993,-102.83305689981776,-102.98890251418511,0.1558456143673652,9475.0,9895.0,9685.0,10818.5,64.65259856250992,62.30838265385143,2.5695066214898565,24.14966519487056,-166.9962162821916,11196.25,12960.0,16.0,100.0,-84.0,9930.0,9692.23904,0.0,0.0,31.555954738058063,0.0096035749723367,0.210763120334073,0.4284350492124067,-30.088342531738803,46.19634577181443,8.833333333333334,13.99206349206348,-91.16666666666669,-732.6661764705877,-7.781272192350613,-3.600724795932285,-3.496887150713122,-0.1038376452191633,10.283151283727603,13.946420085043773,-3.663268801316168,9802.263752773057,-1.7403523943357424,-1.7556745599794257,-14.535539676570142,1.7403523943357442,9275.0,3,-0.1522858130750251,-0.4541074596165515,1.240699457364073,1.4456578453381752,0.1286915818898109,1.8672214434058103,1.0693432151838351,2.037350836205121,2.240175017062626,2.657657919593205
2023-06-23,9010.0,9302.0,9010.0,9275.0,9275.0,1058251,22355582.104694106,-6136463,0.0296772947863669,-92637734.9769464,869169.9795228164,-1431340.589744246,-17828.09572818162,9516.701508713502,58.85283418042754,1454.220617050806,9630.2,10191.50547832706,9068.89452167294,11.657192546926542,0.1835947503499745,0.0,0.0,9422.233333333334,9849.433333333332,8995.033333333333,9.067913835007266,0.3276763420724102,0.0,0.0,8984.0,10210.0,9597.0,12.730784407385102,0.2373572593800978,423.36900001316974,7.1059421563951295,-346.4958309961803,-350.7491089133848,4.253277917204457,9459.916666666666,9766.53846153846,9465.28186869004,9811.77769968622,0.8834592261445969,1.1020502543548636,-0.2185910282102666,-0.4904885014571109,25.75790837624193,240.79999999999927,-101.60452386677346,-102.18128066593546,0.5767567991619984,9475.0,9787.5,9631.25,10436.0,51.43624595284149,63.31952129113014,3.063437544485484,22.96885053821017,-130.46650104499375,10970.5,12960.0,12.0,96.0,-84.0,9930.0,9607.2503552,0.0,0.0,36.99704323324152,0.4940274574119019,0.2413390248256435,0.2911632014008726,-29.46283296866588,53.83828985193183,24.25,14.74206349206348,-75.75,-758.8867647058833,-8.503502022294565,-3.531427653596974,-3.5037952512898927,-0.0276324023070819,5.411921178243636,12.239520303683744,-6.827599125440109,9792.9960268029,2.0352035203520247,2.014770030411128,-12.79616397141783,-2.0352035203520416,9230.0,4,0.1520542560149493,0.3462543100171444,1.240699457364073,1.4456578453381752,-0.6196598200880459,1.8672214434058103,1.0693432151838351,2.037350836205121,2.240175017062626,0.0925482436697109
2023-06-26,9229.0,9275.0,9107.0,9230.0,9230.0,1404993,23007900.28326553,-7541456,0.0364410350604761,-88435870.6945255,418507.4231686564,-1776721.519742915,14720.883978128271,9486.559409302055,59.5022072882986,1454.220617050806,9596.55,10168.985664507349,9024.114335492652,11.930030365232248,0.179833016418132,0.0,0.0,9383.6,9778.3,8988.9,8.412549554541963,0.3054218393716753,0.0,0.0,8984.0,10210.0,9597.0,12.775424501513566,0.200652528548124,397.83210001185273,7.350399634347996,-339.59839714267946,-348.5189665592437,8.920569416564263,9406.5,9730.307692307691,9429.08465812234,9768.68305526502,0.8719385304946374,1.124539779093965,-0.2526012485993276,-0.4891233406925838,25.557999479203865,-151.54999999999927,-101.2002917016666,-101.59659679499453,0.3963050933279248,9475.0,9787.5,9631.25,10392.0,52.82226455797112,64.2584357400318,2.9733574452187748,22.29345360046334,-116.53967049114964,10829.0,12840.5,8.0,92.0,-84.0,9930.0,9532.460312576,0.0,0.0,36.24231342959378,0.4268333395438442,0.3101547906426944,0.2540856452674702,-29.171606875970856,52.52831965381938,20.75949367088608,17.94760900140646,-79.24050632911393,-739.9014705882364,-6.49376962820383,-3.476398970275183,-3.498315995086951,0.0219170248117679,2.8413235852966605,10.359880960006327,-7.518557374709669,9767.572692373282,-0.4851752021563293,-0.4863559978737442,-13.21925535915758,0.4851752021563271,9251.0,0,-0.3553284001229428,-0.0579071115146518,-0.25125604058627,1.66430887574262,0.30303731431421,1.1416532593000852,1.014036164895245,2.253028707868424,2.366647219987385,-0.4631787982071529
2023-06-27,9151.0,9278.0,9055.0,9251.0,9251.0,732958,23563370.695821583,-6808498,0.0606952849359929,-73603300.88102186,-745404.2387149058,-1688955.4057733424,-5149.059209830828,9463.289375646023,56.675497594522376,1457.529244673565,9566.8,10146.091153048248,8987.50884695175,12.1104476533062,0.2274254937795533,0.0,0.0,9342.9,9722.4,8963.4,8.123815945798414,0.3789196310935446,0.0,0.0,8984.0,10210.0,9597.0,12.815152402057114,0.2177814029363784,380.34889001066745,7.512587987262446,-328.6491438712146,-344.5450020216379,15.895858150423294,9390.333333333334,9688.26923076923,9401.687018411212,9730.336162282429,0.8676519428761209,1.1262039189637991,-0.2585519760876784,-0.4856991569541665,25.4131859324222,11.200000000000728,-99.52414678335214,-100.91898573267524,1.394838949323116,9419.0,9787.5,9603.25,10315.5,75.93362519425294,65.19306438784277,2.853417085367905,22.33479767736492,-106.85390455144923,10780.5,12830.25,4.0,88.0,-84.0,9930.0,9466.64507506688,0.0,0.0,36.88933491811356,0.564427299995819,0.4950960323171885,0.3488632825951754,-28.752706350590728,50.97300989180793,22.53164556962025,22.513713080168767,-77.46835443037975,-738.198529411764,-2.0539968237162523,-3.3775723509445945,-3.47416726625848,0.0965949153138856,-2.3925026802262828,7.809404231959807,-10.20190691218609,9749.803725534162,0.2275189599133309,0.2272605274420414,-13.0218127115457,-0.2275189599133256,9393.0,1,0.0,-0.1639801021972289,-1.2531316340044183,-0.9179528306191856,-0.1961039201368493,-0.8126686155897715,-0.6416747529830076,-2.659571374012032,-2.6163954415355875,0.8298797943697309
2023-06-28,9300.0,9512.0,9273.0,9393.0,9393.0,1176598,23568293.700005684,-5631900,0.103007347533689,-39220412.7551616,4590692.827966731,-1495985.0326508067,19728.03523800478,9445.92679097817,60.28921907950184,1457.529244673565,9556.45,10140.376870421262,8972.52312957874,12.220581291614792,0.3600424057535806,0.0,0.0,9329.866666666663,9661.966666666664,8997.766666666666,7.119072798467991,0.5950516912576547,0.0,0.0,8984.0,10184.0,9584.0,12.556964144635296,0.3408333333333333,368.4140010096007,7.4431295138364995,-304.99774436939697,-336.63555049118975,31.63780612179277,9374.916666666666,9652.03846153846,9400.350554040257,9705.348298409654,0.8842709917215746,1.0851495184997466,-0.2008785267781719,-0.4774093039292107,25.239144015405024,-26.450000000000728,-95.74913687589309,-100.21259060535624,4.463453729463183,9390.0,9787.5,9588.75,10315.5,87.96681259712648,64.11976763080922,7.053219591849996,21.254154331936515,-45.28526810194823,10780.5,12559.75,40.0,84.0,-44.0,8984.0,9466.64507506688,1.0,0.0,41.23222777262588,1.0,0.6637535465132213,0.4896681231577013,-27.163304306790486,53.83583680821305,40.17681728880157,27.822652176435955,-59.82318271119843,-665.0249999999996,-1.9315097097515137,-3.142573918953272,-3.407848596797439,0.2652746778441668,-4.5935811454557225,5.328807156476701,-9.922388301932424,9747.305171588714,1.5349691925197195,1.5233077223197,-11.68672433245581,-1.5349691925197249,9350.0,2,0.0,-0.0577862000235711,0.990098075017812,0.1705533323526822,0.4305736346844213,-0.0424212145321263,0.7270710456204483,0.0,-1.349836604828937,1.3947043995761137
2023-06-29,9555.0,9455.0,9257.0,9350.0,9350.0,2045295,23444336.42727841,-7677195,0.047185945858137,-46181451.64728137,-353347.56110976654,-573402.7774225873,8697.307589525397,9430.51870042671,61.90140767374477,1457.529244673565,9533.55,10112.118742674513,8954.981257325486,12.137529937421286,0.3413758068302185,0.0,0.0,9308.066666666666,9592.266666666666,9023.866666666663,6.106531252462038,0.5737743373211369,0.0,0.0,8984.0,10184.0,9584.0,12.5871265163554,0.305,351.37260090864066,7.104426954343765,-286.4218872740221,-326.59281784775624,40.17093057373416,9359.916666666666,9612.23076923077,9392.60431495714,9679.026202231162,0.9935275080906149,1.0750047591852274,-0.0814772510946125,-0.4661106962226581,24.930855299077475,-183.54999999999927,-94.40213783942056,-99.62173956321436,5.219601723793815,9282.0,9755.0,9518.5,10315.5,93.98340629856324,63.16285239676125,6.785018368340366,20.7532330808314,-51.13089045582377,10743.25,12559.75,36.0,80.0,-44.0,8994.56,9466.64507506688,0.0,0.0,40.327246234733146,0.9064741626595544,0.8236338208851247,0.660827799905178,-26.07757988908226,56.59181302332267,37.270875763747455,33.32644620738975,-62.72912423625255,-577.5779411764706,-1.888772298006296,-2.959201486694989,-3.318119174776949,0.3589176880819602,-2.0217158084190787,3.8587025634975456,-5.880418371916624,9721.470783420908,-0.4577877142552977,-0.4588387711782715,-12.091011658518235,0.4577877142553035,9549.0,3,-5.209915635180479,-0.0096266949793744,0.9999990463256836,-0.1993114854441984,-0.5405444853933403,0.2544438793950263,0.9577447595730604,-1.208989780020147,-0.8842661130247365,-1.4144315384721864
2023-06-30,9350.0,9630.0,9277.0,9549.0,9549.0,981627,23975471.71623025,-6695568,0.052849027847374,-11677848.126241175,3506168.840099141,-354736.9365255306,11529.272908759564,9413.741686693642,58.820668084854205,1488.550455335601,9513.55,10060.05689840108,8967.04310159892,11.489021414741702,0.5324332594004917,0.0,0.0,9296.733333333334,9566.733333333334,9026.733333333334,5.8084918716968685,0.96716049382716,0.0,0.0,8984.0,10184.0,9584.0,12.613587987659708,0.4708333333333333,351.5353408177766,6.806648423607709,-252.7294421164024,-311.82014270148545,59.09070058508303,9376.5,9591.03846153846,9416.665189579118,9669.39463169552,0.9557989438685704,1.0117347936632115,-0.0559358497946411,-0.4485037950281996,24.614963847985173,171.45000000000073,-90.49285008536592,-98.53008960123977,8.037239515873836,9307.0,9741.5,9524.25,10315.5,96.99170314928162,61.023688896141,9.69645675985626,19.34118153904585,-7.470182046452998,10601.75,12454.5,32.0,76.0,-44.0,9004.9088,9466.64507506688,0.0,0.0,46.21113683003344,1.0,0.9688247208865182,0.8187373627616212,-23.41773310273084,60.305576223259536,57.53564154786151,44.9944448668035,-42.46435845213849,-481.2544117647067,2.128342245989305,-2.6137049085573056,-3.177236321533021,0.5635314129757152,-5.221650833836264,2.042631884030784,-7.264282717867047,9718.22787801517,2.128342245989301,2.1060093667470525,-10.220007521624677,-2.1283422459893018,9475.0,4,0.057689960186309,-0.0769841197583502,-3.2828311411266924,0.653587366756625,0.488762788427195,-2.891151738390718,0.0682652866287156,0.3412981831438912,0.9908545394425374,-0.9762832264901532
2023-07-03,9591.0,9699.0,9400.0,9475.0,9475.0,779432,23587059.11422356,-7475000,0.0294597896340961,-18249293.82249244,3682681.747734248,-151398.5920415108,14852.17185523808,9402.809917337128,56.92990618217719,1477.0149297627838,9488.05,9989.959344403916,8986.140655596084,10.579820814686167,0.4869996443127614,0.0,0.0,9313.133333333331,9569.633333333331,9056.633333333331,5.508350215108413,0.8155295646523719,0.0,0.0,8984.0,10184.0,9584.0,12.64748815615432,0.4091666666666667,346.28180673599894,6.644571476392745,-229.35525354998936,-295.32716487118626,65.9719113211969,9359.0,9571.23076923077,9425.639775797716,9654.995029347703,0.9596982330752432,0.9946396664681358,-0.0349414333928926,-0.4279364066754509,24.41748901268316,210.9500000000008,-85.85151942607142,-96.95442749965729,11.102908073585851,9341.5,9597.0,9469.25,10315.5,98.4958515746408,58.59004593279569,10.478383654745365,18.21092272250352,11.910712746703808,10564.25,12386.5,28.000000000000004,72.0,-44.0,9029.912448,9466.64507506688,0.0,0.0,44.45572300912977,0.8802189007351285,0.9288976877982278,0.9071187431899568,-21.65476241504817,59.06267883085405,50.0,48.268839103869645,-50.0,-377.6573529411762,-2.1683014971605576,-2.3755087688065304,-3.016890810987724,0.6413820421811929,-8.950106493166464,-0.1559157914086657,-8.794190701757799,9714.62085572456,-0.7749502565713717,-0.7779685999576458,-10.9157578036856,0.7749502565713726,8212.0,0,0.0577306009032554,-0.3942722093777746,-1.7114839171809706,-3.632722602267677,0.2357608694248085,-0.7437990662612322,0.2959864727633032,-3.938358116950411,-4.695924719781999,-0.1381281878550453
2023-07-04,9715.0,9552.0,8205.0,8212.0,8212.0,3550135,20073822.325062465,-11025135,-0.0545218174663043,-656188038.276422,-25459229.01523463,-1899563.7418450136,-479266.64880622673,9288.125749795903,54.15376648609632,1477.0149297627838,9405.8,10129.186922746028,8682.413077253972,15.38172027357646,-0.3251462408722092,0.0,1.0,9238.2,9598.6,8877.8,7.802385746141034,-0.923695893451718,0.0,1.0,8205.0,10169.0,9187.0,20.880733164643097,0.0035641547861507,446.35362606239903,7.525597961545061,-309.18054451875287,-298.0978408006996,-11.082703718053269,9235.083333333334,9506.192307692309,9238.92596413653,9548.106508655284,0.7882207723505554,1.046023628989596,-0.2578028566390407,-0.430199323613333,24.80809271732308,-25.799999999999272,-91.5715857105234,-95.91436102098714,4.34277531046375,8952.0,9207.5,9079.75,9926.0,81.36604798963167,58.767681467829,8.163818819439719,33.78467925570248,-241.8571765260426,10481.25,12204.5,24.0,100.0,-76.0,9029.912448,9699.0,0.0,1.0,26.177912101061523,0.0,0.6267396335783763,0.8414873474210407,-26.985527090936216,37.38403359507457,0.4244996967859308,35.986713748215806,-99.57550030321408,-383.7426470588234,-15.33147747190432,-3.238134642072574,-3.0611395772046937,-0.1769950648678802,2.218932412643286,0.3190538494017246,1.899878563241561,9505.00545619063,-13.32981530343008,-14.306025181180182,-22.79052275291464,13.32981530343008,8268.0,1,-0.3465543125432759,0.2873592407787981,0.0,1.2420676156807955,0.4726207970972638,0.1640630725043479,0.2055267200416466,1.9769430057665005,-0.4779380776478632,-0.2298813307391753
2023-07-05,8213.0,8472.0,7750.0,8268.0,8268.0,3239620,21482742.93448075,-7785515,-0.0323192907312311,-536529929.95121896,-17104938.23349652,-2670301.9779102365,-451134.5339924712,9145.029126214418,46.69067026101219,1487.0871211980875,9312.35,10112.565039848643,8512.134960151356,17.18610318230403,-0.1525433464719259,0.0,1.0,9128.366666666669,9540.566666666668,8716.166666666668,9.03118849301262,-0.5436276888241971,0.0,1.0,7750.0,10169.0,8959.5,25.97625733568863,0.2141380735841256,473.9182634561592,8.412092740083342,-363.7310654256926,-311.2244857256982,-52.5065796999944,9142.416666666666,9445.5,9089.552738884757,9453.283804310448,0.7235829251224632,1.2150104968509448,-0.4914275717284815,-0.4460652807782185,25.03255622777437,52.64999999999964,-96.51943919125868,-95.21284794225836,-1.30659124900032,8724.5,8980.0,8852.25,9698.5,49.24867126683618,59.37957259011426,7.240601418895953,37.090729376729456,-306.3105504447096,10467.75,11994.0,20.0,96.0,-76.0,9029.912448,9699.0,0.0,0.0,27.599287203901213,0.0709508889392183,0.3170565965581158,0.62423130597824,-30.32259041612561,41.40995776552816,25.317693059628542,25.24739758547148,-74.68230694037146,-566.7338235294119,-11.855010660980811,-3.847668947163533,-3.218445451196462,-0.6292234959670711,8.363792028143408,1.928001485150061,6.435790542993346,9366.248850425674,0.6819288845591798,0.6796142662834015,-22.264009025949605,-0.6819288845591842,8849.0,2,0.2302358678893767,0.0,0.4807687899064632,1.0620431690724246,-0.6826214629325591,0.9038614221150992,1.2242559223610527,0.840335166272169,0.8781550376441203,-3.899081372797795
2023-07-06,8161.0,8849.0,8062.0,8849.0,8849.0,4587647,26070389.93448075,-3197868,0.0904112142708686,-79108096.10104483,5909816.077828133,-2269267.989603996,344470.0984099756,8953.83443915296,43.61578761729234,1487.0871211980875,9261.25,10042.54376677404,8479.956233225961,16.87231781398923,0.2361747798768574,0.0,0.0,9075.733333333334,9538.533333333333,8612.933333333332,10.19862490450726,0.2550417747046968,0.0,0.0,7750.0,10002.0,8876.0,24.316371980024297,0.4880106571936057,505.22643711054326,8.559684385709552,-355.9774158180153,-320.17507174416164,-35.80234407385365,9099.416666666666,9416.615384615385,9052.544625210176,9408.522041028193,0.7683089214380826,1.1321571238348869,-0.3638482023968042,-0.458286399793772,25.226634278921548,-10.25,-96.0492923276286,-94.59559999346448,-1.4536923341641028,8724.5,8967.0,8845.75,9698.5,24.62433563341809,58.44831557106856,12.00597071595836,32.74398258398484,-164.6178838134031,10297.5,11799.5,16.0,92.0,-76.0,9029.912448,9621.04,0.0,0.0,40.41716998638321,0.7107821171061374,0.2605776686817854,0.4014579662727591,-28.09468483982303,48.43921178072534,56.38789122626988,27.37669466089477,-43.61210877373012,-691.1573529411762,-5.509877202349172,-3.783563606118873,-3.3314690821809445,-0.4520945239379288,17.14560020808126,4.971521229736301,12.17407897834496,9358.783286870535,7.027092404450896,6.7911816465692,-16.801429108687472,-7.027092404450897,8800.0,3,7.009616264930145,-0.3746391886310789,-1.9323653692280367,0.4802276472792357,-0.7173110654975545,0.2073014471788781,0.4749260435691127,0.0,-1.218161394785113,0.0882987935900843
